"","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","pdsi","pdsi.sd","pdsi.min","eventDate2","eventDate3","doy"
"262","munsoniana",8888685,"LSU",2014,6,4,"2014-06-04","Louisiana","Tensas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=8888685",-91.4947,32.117551,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.437667548656464,1.42235565185547,-4.32000017166138,"2014-6-4",2014-06-04,155
"263","munsoniana",22620242,"KANU",1975,6,21,"1975-06-21","Kansas","Montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620242",-95.77999,37.34207,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.318315118551254,1.96266508102417,-7.32999992370605,"1975-6-21",1975-06-21,172
"264","munsoniana",9176006,"LSU",1988,8,26,"1988-08-26","Louisiana","bossier","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176006",-93.60464644,32.68136443,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1988-8-26",1988-08-26,239
"265","munsoniana",22620228,"KANU",1965,8,19,"1965-08-19","Kansas","Greenwood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620228",-96.09843,37.62164,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.337522774934769,2.03551936149597,-7.78000020980835,"1965-8-19",1965-08-19,231
"266","munsoniana",25203850,"APSC",1977,7,4,"1977-07-04","Kentucky","hardin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25203850",-85.9713996,37.7030117,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",0.066616490483284,1.56572234630585,-6.15999984741211,"1977-7-4",1977-07-04,185
"267","munsoniana",6816187,"GMUF",1989,5,26,"1989-05-26","Virginia","stafford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816187",-77.4584877,38.42353518,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.134379908442497,1.59381628036499,-7.07000017166138,"1989-5-26",1989-05-26,146
"268","munsoniana",10246815,"APCR",2005,4,16,"2005-04-16","Arkansas","Monroe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246815",-91.28348,34.8399,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.426921665668488,1.52376675605774,-5.07999992370605,"2005-4-16",2005-04-16,106
"269","munsoniana",6816190,"GMUF",1982,4,21,"1982-04-21","Virginia","fairfax","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816190",-77.28296302,38.83588696,"county_centroid","N","Y","N",65,17,"","","","","SC","",-0.0367574095726013,1.68227326869965,-7.42000007629395,"1982-4-21",1982-04-21,111
"270","munsoniana",9176003,"LSU",1993,5,4,"1993-05-04","Louisiana","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176003",-91.7716887,32.42185812,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.366568356752396,1.42385935783386,-4.53999996185303,"1993-5-4",1993-05-04,124
"271","munsoniana",5803625,"MISSA",1956,6,29,"1956-06-29","Mississippi","adams","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5803625",-91.35343722,31.48788073,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.430929392576218,1.48884797096252,-5.30999994277954,"1956-6-29",1956-06-29,181
"272","munsoniana",22620232,"KANU",1957,7,8,"1957-07-08","Kansas","Franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620232",-95.28457,38.60784,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.242841526865959,1.91329097747803,-6.6399998664856,"1957-7-8",1957-07-08,189
"273","munsoniana",12509355,"WCUH",1969,7,22,"1969-07-22","North Carolina","scotland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509355",-79.46460785,34.83250088,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.387943148612976,1.66766786575317,-6.67000007629395,"1969-7-22",1969-07-22,203
"274","munsoniana",22620249,"KANU",1971,8,13,"1971-08-13","Kansas","Bourbon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620249",-94.66939,37.71866,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.269034594297409,1.7948043346405,-6.96000003814697,"1971-8-13",1971-08-13,225
"275","munsoniana",20412852,"PH",1942,5,24,"1942-05-24","Pennsylvania","berks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412852",-75.9271652,40.41919823,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.0391884818673134,1.59471011161804,-6.07999992370605,"1942-5-24",1942-05-24,144
"276","munsoniana",22689072,"KANU",2001,8,20,"2001-08-20","Kansas","Franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22689072",-95.3841629,38.5741653,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.242841526865959,1.91329097747803,-6.6399998664856,"2001-8-20",2001-08-20,232
"277","munsoniana",22620250,"KANU",1965,7,20,"1965-07-20","Kansas","Crawford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620250",-94.81301,37.63752,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.269034594297409,1.7948043346405,-6.96000003814697,"1965-7-20",1965-07-20,201
"278","munsoniana",12911712,"UARK",1988,8,14,"1988-08-14","Arkansas","stone","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911712",-92.16095128,35.85321963,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.508196711540222,1.57157874107361,-6.05999994277954,"1988-8-14",1988-08-14,227
"279","munsoniana",21186531,"ANHC",2015,5,13,"2015-05-13","Arkansas","Washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186531",-94.12324,36.04877,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.494371592998505,1.79110813140869,-6.48000001907349,"2015-5-13",2015-05-13,133
"280","munsoniana",19451486,"UCHT",2001,7,7,"2001-07-07","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451486",-84.18804503,36.12118775,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.0721899569034576,1.58841490745544,-4.07000017166138,"2001-7-7",2001-07-07,188
"281","munsoniana",22645445,"KANU",1994,3,31,"1994-03-31","Kansas","Labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22645445",-95.206403,37.268631,"geo_referenced","N","Y","Y",65,0,"","","","","SC","",-0.341174870729446,1.87045955657959,-6.92000007629395,"1994-3-31",1994-03-31,90
"282","munsoniana",16666979,"FSU",1956,6,29,"1956-06-29","Mississippi","adams","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666979",-91.35343722,31.48788073,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.430929392576218,1.48884797096252,-5.30999994277954,"1956-6-29",1956-06-29,181
"283","munsoniana",21186208,"ANHC",2010,7,1,"2010-07-01","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186208",-94.48362,36.2209,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.494371592998505,1.79110813140869,-6.48000001907349,"2010-7-1",2010-07-01,182
"284","munsoniana",22620240,"KANU",1975,6,25,"1975-06-25","Kansas","Elk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620240",-96.08188,37.44941,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.33033698797226,1.92048752307892,-7.69000005722046,"1975-6-25",1975-06-25,176
"285","munsoniana",22620225,"KANU",1964,8,11,"1964-08-11","Kansas","Labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620225",-95.10997,37.16032,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.341174870729446,1.87045955657959,-6.92000007629395,"1964-8-11",1964-08-11,224
"286","munsoniana",22526659,"KANU",2003,8,8,"2003-08-08","Kansas","Leavenworth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22526659",-94.9013889,39.3686111,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.207021862268448,1.88916945457458,-6.76000022888184,"2003-8-8",2003-08-08,220
"287","munsoniana",21199444,"EIU",1967,8,13,"1967-08-13","Illinois","coles","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199444",-88.22680285,39.51937043,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.3292076587677,1.75819075107574,-6.82999992370605,"1967-8-13",1967-08-13,225
"288","munsoniana",22650900,"KANU",1994,7,27,"1994-07-27","Kansas","Miami","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22650900",-94.788619,38.498363,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.251994550228119,1.86467123031616,-6.73999977111816,"1994-7-27",1994-07-27,208
"289","munsoniana",16080435,"FLAS",2012,7,9,"2012-07-09","Massachusetts","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080435",-71.1056226,42.30927517,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.0863759890198708,1.62336099147797,-5.40999984741211,"2012-7-9",2012-07-09,191
"290","munsoniana",22620229,"KANU",1965,7,23,"1965-07-23","Kansas","Cherokee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620229",-94.63021,37.14048,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.312531888484955,1.73865830898285,-7.28999996185303,"1965-7-23",1965-07-23,204
"291","munsoniana",21199443,"EIU",1971,7,27,"1971-07-27","Illinois","crawford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199443",-87.76400221,39.00269809,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.266821503639221,1.92582011222839,-10.2799997329712,"1971-7-27",1971-07-27,208
"292","munsoniana",16080190,"FLAS",2010,6,4,"2010-06-04","Georgia","peach","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080190",-83.83366018,32.57429119,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.401839077472687,1.53792035579681,-6.40000009536743,"2010-6-4",2010-06-04,155
"293","texana",20375067,"DES",2015,3,27,"2015-03-27","Texas","Wilson County","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20375067",-98.24034,29.07929,"geo_referenced","N","Y","Y",89,15,"","","","","SC","date",0.0343388840556145,2.34339189529419,-7.26000022888184,"2015-3-27",2015-03-27,86
"294","texana",13574013,"TEX",1961,4,3,"1961-04-03","Texas","brooks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574013",-98.22451572,27.03884859,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.0369633547961712,2.13058018684387,-5.5,"1961-4-3",1961-04-03,93
"295","maritima",20412833,"PH",1938,7,31,"1938-07-31","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412833",-74.67417523,39.4805908,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1938-7-31",1938-07-31,212
"296","maritima",24089116,"VT",1986,8,16,"1986-08-16","Connecticut","New London","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24089116",-72.02754,41.35785,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1986-8-16",1986-08-16,228
"297","maritima",20412415,"PH",1910,7,19,"1910-07-19","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412415",-74.068193,40.08304,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1910-7-19",1910-07-19,200
"298","maritima",15369784,"NCU",1971,9,30,"1971-09-30","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369784",-75.40668896,38.66573496,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1971-9-30",1971-09-30,273
"299","maritima",15020806,"NY",2015,9,19,"2015-09-19","New Jersey","Monmouth Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15020806",-74.004006,40.471892,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0185863878577948,1.59571528434753,-6.69999980926514,"2015-9-19",2015-09-19,262
"300","maritima",20412843,"PH",1934,6,3,"1934-06-03","New Jersey","Cumberland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412843",-74.974485,39.314178,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1934-6-3",1934-06-03,154
"301","maritima",20412835,"PH",1934,6,17,"1934-06-17","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412835",-74.513614,39.339578,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1934-6-17",1934-06-17,168
"302","maritima",20412812,"PH",1907,9,10,"1907-09-10","New Jersey","cape may","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412812",-74.80786238,39.15103809,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1907-9-10",1907-09-10,253
"303","maritima",12547821,"CHRB",1969,7,1,"1969-07-01","New York","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547821",-72.84617815,40.86685832,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1969-7-1",1969-07-01,182
"304","maritima",20010746,"NY",1887,8,15,"1887-08-00","New Jersey","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20010746",-73.989861,40.443164,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1887-8-15",1887-08-15,227
"305","maritima",24508025,"CHRB",1938,5,24,"1938-05-24","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508025",-74.6657928,39.8845274,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.0257918853312731,1.67803466320038,-6.44000005722046,"1938-5-24",1938-05-24,144
"306","maritima",12547830,"CHRB",1953,6,30,"1953-06-30","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547830",-74.28385628,39.91416146,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.00963350478559732,1.64545726776123,-6.07000017166138,"1953-6-30",1953-06-30,181
"307","maritima",20412436,"PH",1947,6,22,"1947-06-22","New York","Suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412436",-71.855806,41.071422,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1947-6-22",1947-06-22,173
"308","maritima",24107513,"VT",1895,6,21,"1895-06-21","Massachusetts","Nantucket","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24107513",-70.11468,41.31079,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1895-6-21",1895-06-21,172
"309","maritima",20412751,"PH",1932,7,8,"1932-07-08","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412751",-74.6657928,39.8845274,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.0257918853312731,1.67803466320038,-6.44000005722046,"1932-7-8",1932-07-08,190
"310","maritima",20412418,"PH",1936,6,17,"1936-06-17","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412418",-74.222918,39.753175,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.00963350478559732,1.64545726776123,-6.07000017166138,"1936-6-17",1936-06-17,169
"311","maritima",19212151,"UCHT",2002,3,18,"2002-03-18","Connecticut","tolland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212151",-72.33707029,41.85916105,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",0.0526047572493553,1.53824591636658,-5.11999988555908,"2002-3-18",2002-03-18,77
"312","maritima",16080423,"FLAS",2012,7,9,"2012-07-09","Massachusetts","Barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080423",-70.5092,41.5516333,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"2012-7-9",2012-07-09,191
"313","maritima",20412777,"PH",1872,4,15,"1872-04-00","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412777",-74.897079,38.938318,"geo_referenced","Y","Y","Y",65,0,"Y","two collection dates","","","DB","date",NA,NA,NA,"1872-4-15",1872-04-15,106
"314","maritima",21382333,"DOV",1934,8,12,"1934-08-12","New York","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21382333",-72.84617815,40.86685832,"county_centroid","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1934-8-12",1934-08-12,224
"315","maritima",7444224,"NCSC",1918,9,19,"1918-09-19","Massachusetts","barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444224",-70.28634062,41.73561679,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",NA,NA,NA,"1918-9-19",1918-09-19,262
"316","maritima",16574131,"VDB",1957,7,28,"1957-07-28","Massachusetts","barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16574131",-70.28634062,41.73561679,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",NA,NA,NA,"1957-7-28",1957-07-28,209
"317","maritima",20412836,"PH",1910,8,21,"1910-08-21","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412836",-74.67417523,39.4805908,"county_centroid","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1910-8-21",1910-08-21,233
"318","maritima",20412801,"PH",1938,5,29,"1938-05-29","New Jersey","Monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412801",-74.113857,40.294028,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1938-5-29",1938-05-29,149
"319","maritima",17566675,"SIM",1933,7,28,"1933-07-28","New York","Richmond","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566675",-74.149588,40.583438,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0400327257812023,1.81975662708282,-8.01000022888184,"1933-7-28",1933-07-28,209
"320","maritima",20412425,"PH",1932,8,23,"1932-08-23","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412425",-74.28385628,39.91416146,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.00963350478559732,1.64545726776123,-6.07000017166138,"1932-8-23",1932-08-23,236
"321","maritima",21371561,"DOV",2001,7,15,"2001-07-00","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371561",-75.40668896,38.66573496,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"2001-7-15",2001-07-15,196
"322","maritima",13273979,"TENN",2002,3,18,"2002-03-18","Connecticut","tolland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273979",-72.33707029,41.85916105,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",0.0526047572493553,1.53824591636658,-5.11999988555908,"2002-3-18",2002-03-18,77
"323","maritima",20412774,"PH",1926,8,22,"1926-08-22","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412774",-74.717662,39.101225,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1926-8-22",1926-08-22,234
"324","maritima",20412440,"PH",1936,8,28,"1936-08-28","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412440",-75.40668896,38.66573496,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1936-8-28",1936-08-28,241
"325","maritima",16080189,"FLAS",2010,6,4,"2010-06-04","Georgia","peach","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080189",-83.83366018,32.57429119,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.401839077472687,1.53792035579681,-6.40000009536743,"2010-6-4",2010-06-04,155
"326","maritima",20412423,"PH",1946,9,14,"1946-09-14","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412423",-74.19014,39.839841,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.00963350478559732,1.64545726776123,-6.07000017166138,"1946-9-14",1946-09-14,257
"327","maritima",20412765,"PH",1908,6,27,"1908-06-27","New Jersey","camden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412765",-74.9467993,39.79757601,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.0257918853312731,1.67803466320038,-6.44000005722046,"1908-6-27",1908-06-27,179
"328","maritima",24057792,"VT",1909,8,15,"1909-08-15","Massachusetts","Norfolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24057792",-71.1408,42.32426,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0863759890198708,1.62336099147797,-5.40999984741211,"1909-8-15",1909-08-15,227
"329","maritima",21795984,"AVCH",2006,7,10,"2006-07-10","Virginia","mathews","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21795984",-76.35139424,37.42610765,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",NA,NA,NA,"2006-7-10",2006-07-10,191
"330","maritima",20412430,"PH",1898,7,14,"1898-07-14","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412430",-75.40668896,38.66573496,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1898-7-14",1898-07-14,195
"331","maritima",20412424,"PH",1908,8,30,"1908-08-30","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412424",-74.077081,39.926785,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.00963350478559732,1.64545726776123,-6.07000017166138,"1908-8-30",1908-08-30,243
"332","maritima",20412821,"PH",1937,10,10,"1937-10-10","New Jersey","Gloucester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412821",-74.915169,39.60991,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0257918853312731,1.67803466320038,-6.44000005722046,"1937-10-10",1937-10-10,283
"333","maritima",20412800,"PH",1923,9,3,"1923-09-03","New Jersey","monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412800",-74.20899497,40.26115783,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1923-9-3",1923-09-03,246
"334","maritima",16080432,"FLAS",2012,7,9,"2012-07-09","Massachusetts","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080432",-71.1056226,42.30927517,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.0863759890198708,1.62336099147797,-5.40999984741211,"2012-7-9",2012-07-09,191
"335","maritima",20011296,"NY",1904,7,30,"1904-07-30","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20011296",-73.027498,40.67621,"geo_referenced","N","Y","N",89,0,"Y","two collection dates","","","SC","",NA,NA,NA,"1904-7-30",1904-07-30,212
"336","maritima",21298158,"APSC",1978,6,22,"1978-06-22","Massachusetts","barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21298158",-70.28634062,41.73561679,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",NA,NA,NA,"1978-6-22",1978-06-22,173
"337","maritima",20412823,"PH",1908,9,4,"1908-09-04","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412823",-74.422927,39.364283,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,"1908-9-4",1908-09-04,248
"338","maritima",20412804,"PH",1938,5,8,"1938-05-08","New Jersey","Monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412804",-74.091193,40.287345,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1938-5-8",1938-05-08,128
"339","maritima",20412824,"PH",1910,8,21,"1910-08-21","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412824",-74.643459,39.630655,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0257918853312731,1.67803466320038,-6.44000005722046,"1910-8-21",1910-08-21,233
"340","maritima",20412814,"PH",1889,8,11,"1889-08-11","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412814",-74.897079,38.938318,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1889-8-11",1889-08-11,223
"341","maritima",20412780,"PH",1911,6,1,"1911-06-01","New Jersey","cape may","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412780",-74.80786238,39.15103809,"county_centroid","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1911-6-1",1911-06-01,152
"342","maritima",16080424,"FLAS",2012,7,9,"2012-07-09","Massachusetts","Barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080424",-70.5101333,41.5516333,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"2012-7-9",2012-07-09,191
"343","maritima",20412793,"PH",1931,6,12,"1931-06-12","New Jersey","Middlesex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412793",-74.398483,40.391774,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1931-6-12",1931-06-12,163
"344","maritima",17615274,"APSC",1929,7,6,"1929-07-06","New Jersey","monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17615274",-74.20899497,40.26115783,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",0.0185863878577948,1.59571528434753,-6.69999980926514,"1929-7-6",1929-07-06,187
"345","maritima",12547832,"CHRB",1882,8,8,"1882-08-08","New Jersey","monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547832",-74.20899497,40.26115783,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1882-8-8",1882-08-08,220
"346","maritima",21382334,"DOV",1893,8,15,"1893-08-15","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21382334",-74.6657928,39.8845274,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.0257918853312731,1.67803466320038,-6.44000005722046,"1893-8-15",1893-08-15,227
"347","maritima",7444222,"NCSC",1952,6,26,"1952-05-26","Massachusetts","barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444222",-70.28634062,41.73561679,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",NA,NA,NA,"1952-6-26",1952-06-26,178
"348","maritima",24091690,"VT",2000,8,11,"2000-08-11","Massachusetts","Essex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24091690",-70.85829,42.62886,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"2000-8-11",2000-08-11,224
"349","maritima",20412820,"PH",1899,8,1,"1899-08-01","New Jersey","gloucester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412820",-75.13739449,39.71494423,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.0413416251540184,1.63883602619171,-6.42999982833862,"1899-8-1",1899-08-01,213
"350","maritima",20412825,"PH",1934,6,17,"1934-06-17","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412825",-74.513614,39.339578,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,"1934-6-17",1934-06-17,168
"351","maritima",16080188,"FLAS",2010,6,4,"2010-06-04","Georgia","peach","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080188",-83.83366018,32.57429119,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.401839077472687,1.53792035579681,-6.40000009536743,"2010-6-4",2010-06-04,155
"352","maritima",20412797,"PH",1899,8,28,"1899-08-28","New Jersey","Monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412797",-74.028192,40.153448,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0185863878577948,1.59571528434753,-6.69999980926514,"1899-8-28",1899-08-28,240
