"id","type","modified","language","license","rightsHolder","accessRights","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","occurrenceRemarks","recordNumber","recordedBy","sex","reproductiveCondition","occurrenceStatus","preparations","disposition","otherCatalogNumbers","associatedMedia","samplingProtocol","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","fieldNumber","higherGeography","continent","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","minimumElevationInMeters","maximumElevationInMeters","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","identificationQualifier","typeStatus","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship"
"aaf76a82-c415-4f5c-9fac-2e8868cd6d70","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 10:40:44.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/aaf76a82-c415-4f5c-9fac-2e8868cd6d70","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","aaf76a82-c415-4f5c-9fac-2e8868cd6d70","barcode-00387949","","","N. T. Kidder","","Flower","present","Sheet","in collection","","[see Simple Media extension]","","1920-08-24","","","1920","8","24","","","","North America;United States of America;Massachusetts;Middlesex County;","North America","","","United States of America","US","Massachusetts","Middlesex County","","Beaver Brook Reservation. Head of upper lake [Belmont/Waltham]","Beaver Brook Reservation. Head of upper lake [Belmont/Waltham]","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"611efd3f-fe38-49d1-89ac-c87d99bee104","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 10:42:54.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/611efd3f-fe38-49d1-89ac-c87d99bee104","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","611efd3f-fe38-49d1-89ac-c87d99bee104","barcode-00387950","","","N. T. Kidder","","Flower","present","Sheet","in collection","","[see Simple Media extension]","","1921-07-06","","","1921","7","6","","","","North America;United States of America;Massachusetts;Middlesex County;","North America","","","United States of America","US","Massachusetts","Middlesex County","Stoneham","Middlesex Fells Reservation. Bear Hill","Middlesex Fells Reservation. Bear Hill","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"562dd457-fada-44fd-8be6-43ca250e0f35","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:15:16.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/562dd457-fada-44fd-8be6-43ca250e0f35","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","562dd457-fada-44fd-8be6-43ca250e0f35","barcode-00387951","","20255","E. J. Palmer","","Flower","present","Sheet","in collection","","[see Simple Media extension]","","1921-07-04","","","1921","7","4","","Swamp","20255","North America;United States of America;Massachusetts;Suffolk County;","North America","","","United States of America","US","Massachusetts","Suffolk County","Boston","Stoneybrook [Stony Brook] Reservation [Hyde Park/West Roxbury]","Stoneybrook [Stony Brook] Reservation [Hyde Park/West Roxbury]","","","","","","","","","(FLAS)","1987","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"17dbf434-60fe-450a-826d-77a814acb54a","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:22:57.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/17dbf434-60fe-450a-826d-77a814acb54a","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 4, huh_project_name: Metropolitan Park Flora}","17dbf434-60fe-450a-826d-77a814acb54a","barcode-00387955","","","W. H. Manning","","Sterile","present","Sheet","in collection","","[see Simple Media extension]","","1894-08-18","","","1894","8","18","","","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Milton","On East side of Great Blue Hill [Blue Hills Reservation]","On East side of Great Blue Hill [Blue Hills Reservation]","","","","","","","","","","2013","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"5a00a0a9-2828-4df4-82e0-56a1744310c6","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:33:18.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/5a00a0a9-2828-4df4-82e0-56a1744310c6","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 4, huh_project_name: Metropolitan Park Flora}","5a00a0a9-2828-4df4-82e0-56a1744310c6","barcode-00387956","","","C. G. French","","Fruit","present","Sheet","in collection","","[see Simple Media extension]","","1894-08-18","","","1894","8","18","","","","North America;United States of America;Massachusetts;Suffolk County;","North America","","","United States of America","US","Massachusetts","Suffolk County","Boston","Stony Brook Reservation. Hyde Park","Stony Brook Reservation. Hyde Park","","","","","","","","","","2013","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"151f8fb7-8bf8-478f-9af4-1e7a758f1eaa","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:35:37.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/151f8fb7-8bf8-478f-9af4-1e7a758f1eaa","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","151f8fb7-8bf8-478f-9af4-1e7a758f1eaa","barcode-00387957","","","F. F. Forbes","","Flower","present","Sheet","in collection","","[see Simple Media extension]","","1912-07-13","","","1912","7","13","","Boggy shore","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Brookline","Lost Pond, off Heath Street","Lost Pond, off Heath Street","","","","","","","","","","2013","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"423306b7-0e37-47a3-aea1-cdf4fec0c618","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:38:11.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/423306b7-0e37-47a3-aea1-cdf4fec0c618","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","423306b7-0e37-47a3-aea1-cdf4fec0c618","barcode-00387958","","","N. T. Kidder","","Flower","present","Sheet","in collection","","[see Simple Media extension]","","1883-07-20","","","1883","7","20","","","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Canton","Ponkapog Pond [Blue Hills Reservation]","Ponkapog Pond [Blue Hills Reservation]","","","","","","","","","","2013","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"a945823d-a9b0-437c-b481-4a05f0a34fff","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:40:10.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/a945823d-a9b0-437c-b481-4a05f0a34fff","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","a945823d-a9b0-437c-b481-4a05f0a34fff","barcode-00387959","","","G. G. Kennedy","","Fruit","present","Sheet","in collection","","[see Simple Media extension]","","1892-11-08","","","1892","11","8","","","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Milton","Houghtons Pond [Blue Hills Reservation]","Houghtons Pond [Blue Hills Reservation]","","","","","","","","","(FLAS)","1987","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"18b353e6-bf9d-4330-ae12-aee34263321f","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:43:11.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/18b353e6-bf9d-4330-ae12-aee34263321f","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","18b353e6-bf9d-4330-ae12-aee34263321f","barcode-00387960","","","G. G. Kennedy","","Flower","present","Sheet,Sheet","in collection","","[see Simple Media extension]","","1887-06-20","","","1887","6","20","","","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Milton","Houghtons Pond [Blue Hills Reservation]","Houghtons Pond [Blue Hills Reservation]","","","","","","","","","(FLAS)","1987","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"ac2f496d-f8cb-45b5-9ace-271c9ff01d9c","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:43:11.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/ac2f496d-f8cb-45b5-9ace-271c9ff01d9c","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","ac2f496d-f8cb-45b5-9ace-271c9ff01d9c","barcode-00387961","","","G. G. Kennedy","","Flower","present","Sheet,Sheet","in collection","","[see Simple Media extension]","","1887-06-20","","","1887","6","20","","","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Milton","Houghtons Pond [Blue Hills Reservation]","Houghtons Pond [Blue Hills Reservation]","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"cb75179c-c7b7-49a0-a9b3-c3d372a6e0a8","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:44:40.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/cb75179c-c7b7-49a0-a9b3-c3d372a6e0a8","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","cb75179c-c7b7-49a0-a9b3-c3d372a6e0a8","barcode-00387962","","","J. R. Churchill","","Fruit","present","Sheet","in collection","","[see Simple Media extension]","","1891-10-01","","","1891","10","1","","","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Quincy","W. Quincy","W. Quincy","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"c1c3c5e1-997b-4e7c-8da7-7d307d0a6aab","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:49:30.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/c1c3c5e1-997b-4e7c-8da7-7d307d0a6aab","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","c1c3c5e1-997b-4e7c-8da7-7d307d0a6aab","barcode-00387963","","","J. R. Churchill","","Flower","present","Sheet,Sheet","in collection","","[see Simple Media extension]","","1914-06-28","","","1914","6","28","","Low woods","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Randolph","near Blue Hill River. Blue Hills Reservation","near Blue Hill River. Blue Hills Reservation","","","","","","","","","(FLAS)","1987","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"760855b2-886e-4a86-8db6-40c7d781492f","http://purl.org/dc/dcmitype/PhysicalObject","2013-04-08 11:49:30.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/760855b2-886e-4a86-8db6-40c7d781492f","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}","760855b2-886e-4a86-8db6-40c7d781492f","barcode-00387964","","","J. R. Churchill","","Flower","present","Sheet,Sheet","in collection","","[see Simple Media extension]","","1914-06-28","","","1914","6","28","","Low woods","","North America;United States of America;Massachusetts;Norfolk County;","North America","","","United States of America","US","Massachusetts","Norfolk County","Randolph","near Blue Hill River. Blue Hills Reservation","near Blue Hill River. Blue Hills Reservation","","","","","","","","","","2013","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"beb8c45a-f8ad-4265-aca6-3c83ca200ac0","http://purl.org/dc/dcmitype/PhysicalObject","2014-11-12 09:19:31.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/beb8c45a-f8ad-4265-aca6-3c83ca200ac0","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","beb8c45a-f8ad-4265-aca6-3c83ca200ac0","barcode-00633971","","9998","A. S. Pease","","","present","Sheet","in collection","","[see Simple Media extension]","","1907-05-30/1907-05-30","","","","","","30 May, 1907","","9998","North America;United States of America;Massachusetts;Plymouth County;","North America","","","United States of America","US","Massachusetts","Plymouth County","Halifax","Halifax","Halifax","","","","","","","","","","","","","","","Rhododendron vaseyi A. Gray","Ericaceae","Rhododendron","vaseyi","","A. Gray"
