Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,9,10,253,2458007,2,2017,10,5,278,2458032,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,10,10,283,2458037,3,2017,10,10,283,2458037,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,10,12,285,2458039,1,2017,10,12,285,2458039,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,10,15,288,2458042,2,2017,10,17,290,2458044,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,10,20,293,2458047,1,2017,10,28,301,2458055,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,10,31,304,2458058,1,2017,11,2,306,2458060,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,471,Falling leaves,2017,11,10,314,2458068,2,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,12,255,2458009,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,9,21,264,2458018,4,2017,10,5,278,2458032,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,10,10,283,2458037,3,2017,10,10,283,2458037,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,10,12,285,2458039,1,2017,10,12,285,2458039,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,10,15,288,2458042,2,2017,10,17,290,2458044,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,10,27,300,2458054,8,2017,10,28,301,2458055,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,10,31,304,2458058,1,2017,11,2,306,2458060,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,471,Falling leaves,2017,11,14,318,2458072,5,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,9,21,264,2458018,9,2017,9,24,267,2458021,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,9,28,271,2458025,2,2017,10,5,278,2458032,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,10,12,285,2458039,1,2017,10,12,285,2458039,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,10,15,288,2458042,2,2017,10,17,290,2458044,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,10,20,293,2458047,1,2017,10,28,301,2458055,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,10,31,304,2458058,1,2017,11,2,306,2458060,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,471,Falling leaves,2017,11,9,313,2458067,1,2017,11,26,330,2458084,8
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,483,Leaves,2017,4,28,118,2457872,1,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,483,Leaves,2017,4,28,118,2457872,1,2017,11,8,312,2458066,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,483,Leaves,2017,11,18,322,2458076,9,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,483,Leaves,2017,4,27,117,2457871,2,2017,11,8,312,2458066,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,483,Leaves,2017,11,10,314,2458068,1,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,483,Leaves,2017,4,28,118,2457872,1,2017,6,24,175,2457929,7
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,483,Leaves,2017,7,2,183,2457937,1,2017,11,4,308,2458062,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,483,Leaves,2017,11,14,318,2458072,5,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,483,Leaves,2017,4,28,118,2457872,1,2017,10,13,286,2458040,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,483,Leaves,2017,10,17,290,2458044,2,2017,11,26,330,2458084,8
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,498,Colored leaves,2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,498,Colored leaves,2017,9,21,264,2458018,4,2017,9,24,267,2458021,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,498,Colored leaves,2017,9,28,271,2458025,2,2017,9,28,271,2458025,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,498,Colored leaves,2017,10,5,278,2458032,6,2017,10,10,283,2458037,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,498,Colored leaves,2017,10,12,285,2458039,1,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,498,Colored leaves,2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,498,Colored leaves,2017,9,21,264,2458018,4,2017,11,8,312,2458066,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,498,Colored leaves,2017,11,18,322,2458076,9,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,498,Colored leaves,2017,9,10,253,2458007,2,2017,10,10,283,2458037,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,498,Colored leaves,2017,10,12,285,2458039,1,2017,11,8,312,2458066,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,498,Colored leaves,2017,11,10,314,2458068,1,2017,11,14,318,2458072,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,8,13,225,2457979,4,2017,8,13,225,2457979,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,8,27,239,2457993,1,2017,8,27,239,2457993,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,9,2,245,2457999,3,2017,9,2,245,2457999,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,9,17,260,2458014,5,2017,10,10,283,2458037,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,10,12,285,2458039,1,2017,11,4,308,2458062,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,498,Colored leaves,2017,11,14,318,2458072,5,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,498,Colored leaves,2017,9,10,253,2458007,2,2017,10,10,283,2458037,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,498,Colored leaves,2017,10,12,285,2458039,1,2017,11,26,330,2458084,8
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,500,Flowers or flower buds,2017,4,28,118,2457872,1,2017,4,30,120,2457874,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,500,Flowers or flower buds,2017,5,4,124,2457878,3,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,500,Flowers or flower buds,2017,5,9,129,2457883,2,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,500,Flowers or flower buds,2017,5,31,151,2457905,3,2017,6,11,162,2457916,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,500,Flowers or flower buds,2017,6,17,168,2457922,2,2017,6,17,168,2457922,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,500,Flowers or flower buds,2017,4,28,118,2457872,1,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,500,Flowers or flower buds,2017,5,31,151,2457905,3,2017,6,11,162,2457916,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,500,Flowers or flower buds,2017,6,17,168,2457922,2,2017,6,17,168,2457922,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,4,23,113,2457867,1,2017,4,23,113,2457867,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,4,27,117,2457871,2,2017,4,30,120,2457874,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,5,4,124,2457878,3,2017,5,21,141,2457895,6
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,5,31,151,2457905,3,2017,5,31,151,2457905,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,6,2,153,2457907,1,2017,6,4,155,2457909,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,6,7,158,2457912,2,2017,6,11,162,2457916,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,500,Flowers or flower buds,2017,6,17,168,2457922,2,2017,6,17,168,2457922,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,500,Flowers or flower buds,2017,4,23,113,2457867,1,2017,4,23,113,2457867,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,500,Flowers or flower buds,2017,4,28,118,2457872,1,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,500,Flowers or flower buds,2017,5,31,151,2457905,3,2017,6,11,162,2457916,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,500,Flowers or flower buds,2017,6,17,168,2457922,2,2017,6,17,168,2457922,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,500,Flowers or flower buds,2017,4,30,120,2457874,2,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,500,Flowers or flower buds,2017,5,9,129,2457883,2,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,500,Flowers or flower buds,2017,5,29,149,2457903,1,2017,6,11,162,2457916,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,500,Flowers or flower buds,2017,6,17,168,2457922,2,2017,6,17,168,2457922,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,4,30,120,2457874,2,2017,4,30,120,2457874,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,5,5,125,2457879,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,5,13,133,2457887,4,2017,5,15,135,2457889,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,5,19,139,2457893,3,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,6,1,152,2457906,1,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,6,10,161,2457915,2,2017,6,10,161,2457915,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,501,Open flowers,2017,7,1,182,2457936,7,2017,7,1,182,2457936,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,4,30,120,2457874,2,2017,4,30,120,2457874,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,5,5,125,2457879,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,5,13,133,2457887,4,2017,5,15,135,2457889,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,5,19,139,2457893,3,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,6,1,152,2457906,1,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,6,10,161,2457915,2,2017,6,10,161,2457915,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,7,1,182,2457936,7,2017,7,1,182,2457936,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,501,Open flowers,2017,10,28,301,2458055,1,2017,10,28,301,2458055,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,501,Open flowers,2017,4,30,120,2457874,1,2017,4,30,120,2457874,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,501,Open flowers,2017,5,5,125,2457879,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,501,Open flowers,2017,5,9,129,2457883,2,2017,5,21,141,2457895,6
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,501,Open flowers,2017,6,2,153,2457907,1,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,501,Open flowers,2017,6,10,161,2457915,2,2017,6,10,161,2457915,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,501,Open flowers,2017,7,1,182,2457936,7,2017,7,1,182,2457936,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,501,Open flowers,2017,4,30,120,2457874,2,2017,4,30,120,2457874,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,501,Open flowers,2017,5,5,125,2457879,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,501,Open flowers,2017,5,13,133,2457887,4,2017,5,15,135,2457889,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,501,Open flowers,2017,5,19,139,2457893,3,2017,5,19,139,2457893,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,501,Open flowers,2017,6,1,152,2457906,1,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,501,Open flowers,2017,6,10,161,2457915,2,2017,6,10,161,2457915,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,4,30,120,2457874,2,2017,4,30,120,2457874,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,5,5,125,2457879,1,2017,5,5,125,2457879,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,5,13,133,2457887,4,2017,5,15,135,2457889,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,5,19,139,2457893,3,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,5,29,149,2457903,1,2017,5,29,149,2457903,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,6,1,152,2457906,1,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,6,10,161,2457915,2,2017,6,10,161,2457915,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,501,Open flowers,2017,7,1,182,2457936,7,2017,7,1,182,2457936,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,502,Pollen release (flowers),2017,5,6,126,2457880,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,502,Pollen release (flowers),2017,5,13,133,2457887,4,2017,5,14,134,2457888,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,502,Pollen release (flowers),2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,502,Pollen release (flowers),2017,9,17,260,2458014,5,2017,9,17,260,2458014,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,502,Pollen release (flowers),2017,10,7,280,2458034,2,2017,10,7,280,2458034,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,502,Pollen release (flowers),2017,11,18,322,2458076,9,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,502,Pollen release (flowers),2017,5,13,133,2457887,4,2017,5,14,134,2457888,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,502,Pollen release (flowers),2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,502,Pollen release (flowers),2017,9,17,260,2458014,5,2017,9,17,260,2458014,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,502,Pollen release (flowers),2017,10,7,280,2458034,2,2017,10,7,280,2458034,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,502,Pollen release (flowers),2017,10,21,294,2458048,2,2017,10,21,294,2458048,6
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,502,Pollen release (flowers),2017,11,18,322,2458076,9,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,502,Pollen release (flowers),2017,5,6,126,2457880,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,502,Pollen release (flowers),2017,5,13,133,2457887,4,2017,5,14,134,2457888,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,502,Pollen release (flowers),2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,502,Pollen release (flowers),2017,10,7,280,2458034,2,2017,10,7,280,2458034,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,502,Pollen release (flowers),2017,11,14,318,2458072,4,2017,11,14,318,2458072,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,502,Pollen release (flowers),2017,5,6,126,2457880,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,502,Pollen release (flowers),2017,5,13,133,2457887,4,2017,5,14,134,2457888,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,502,Pollen release (flowers),2017,6,2,153,2457907,2,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,502,Pollen release (flowers),2017,9,10,253,2458007,2,2017,9,10,253,2458007,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,502,Pollen release (flowers),2017,11,14,318,2458072,5,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,502,Pollen release (flowers),2017,4,30,120,2457874,2,2017,4,30,120,2457874,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,502,Pollen release (flowers),2017,5,13,133,2457887,4,2017,5,14,134,2457888,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,502,Pollen release (flowers),2017,5,27,147,2457901,6,2017,5,27,147,2457901,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86272,502,Pollen release (flowers),2017,6,1,152,2457906,1,2017,6,2,153,2457907,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,504,Recent fruit or seed drop,2017,5,6,126,2457880,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,504,Recent fruit or seed drop,2017,5,14,134,2457888,1,2017,5,14,134,2457888,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,504,Recent fruit or seed drop,2017,8,16,228,2457982,3,2017,8,16,228,2457982,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,504,Recent fruit or seed drop,2017,8,30,242,2457996,1,2017,9,2,245,2457999,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,504,Recent fruit or seed drop,2017,9,8,251,2458005,5,2017,10,31,304,2458058,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86268,504,Recent fruit or seed drop,2017,11,18,322,2458076,10,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,504,Recent fruit or seed drop,2017,5,14,134,2457888,1,2017,5,14,134,2457888,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,504,Recent fruit or seed drop,2017,8,30,242,2457996,1,2017,9,2,245,2457999,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,504,Recent fruit or seed drop,2017,9,8,251,2458005,5,2017,10,15,288,2458042,4
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,504,Recent fruit or seed drop,2017,10,21,294,2458048,2,2017,10,28,301,2458055,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86269,504,Recent fruit or seed drop,2017,11,18,322,2458076,10,2017,11,18,322,2458076,3
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,5,6,126,2457880,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,5,14,134,2457888,1,2017,5,14,134,2457888,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,7,23,204,2457958,7,2017,7,23,204,2457958,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,8,27,239,2457993,1,2017,8,27,239,2457993,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,8,30,242,2457996,1,2017,9,2,245,2457999,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,9,8,251,2458005,5,2017,10,12,285,2458039,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,10,15,288,2458042,2,2017,10,31,304,2458058,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86270,504,Recent fruit or seed drop,2017,11,10,314,2458068,2,2017,11,26,330,2458084,8
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,504,Recent fruit or seed drop,2017,5,6,126,2457880,1,2017,5,6,126,2457880,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,504,Recent fruit or seed drop,2017,5,14,134,2457888,1,2017,5,14,134,2457888,1
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,504,Recent fruit or seed drop,2017,7,23,204,2457958,7,2017,7,23,204,2457958,5
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,504,Recent fruit or seed drop,2017,8,27,239,2457993,1,2017,8,27,239,2457993,2
20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,Plantae,86271,504,Recent fruit or seed drop,2017,8,30,242,2457996,1,2017,9,2,245,2457999,1
